surface,operation,name,handler,file,line,schema
MCP_STATIC,TOOL,bhm_memory_alias_remove,bhm_memory_alias_remove,src/blackholememory/bhm_mcp.py,1575,n/a
MCP_STATIC,TOOL,bhm_alias_resolve,bhm_alias_resolve,src/blackholememory/bhm_mcp.py,1580,n/a
MCP_STATIC,TOOL,bhm_entity_catalog_get,bhm_entity_catalog_get,src/blackholememory/bhm_mcp.py,1585,n/a
MCP_STATIC,TOOL,bhm_entity_catalog_rebuild,bhm_entity_catalog_rebuild,src/blackholememory/bhm_mcp.py,1590,n/a
MCP_STATIC,TOOL,bhm_project_summary_compare,bhm_project_summary_compare,src/blackholememory/bhm_mcp.py,1595,n/a
MCP_STATIC,TOOL,bhm_memory_usage_stats,bhm_memory_usage_stats,src/blackholememory/bhm_mcp.py,1600,n/a
MCP_STATIC,TOOL,bhm_recent_failures_feed,bhm_recent_failures_feed,src/blackholememory/bhm_mcp.py,1605,n/a
MCP_STATIC,TOOL,bhm_memory_restore_hard_deleted_preview,bhm_memory_restore_hard_deleted_preview,src/blackholememory/bhm_mcp.py,1610,n/a
MCP_STATIC,TOOL,bhm_artifact_delete,bhm_artifact_delete,src/blackholememory/bhm_mcp.py,1615,n/a
MCP_STATIC,TOOL,bhm_artifact_list_by_type,bhm_artifact_list_by_type,src/blackholememory/bhm_mcp.py,1620,n/a
MCP_STATIC,TOOL,bhm_artifact_usage_stats,bhm_artifact_usage_stats,src/blackholememory/bhm_mcp.py,1625,n/a
MCP_STATIC,TOOL,bhm_memory_gc_candidates,bhm_memory_gc_candidates,src/blackholememory/bhm_mcp.py,1630,n/a
MCP_STATIC,TOOL,bhm_memory_compaction_report,bhm_memory_compaction_report,src/blackholememory/bhm_mcp.py,1635,n/a
MCP_STATIC,TOOL,bhm_link_cycle_detect,bhm_link_cycle_detect,src/blackholememory/bhm_mcp.py,1640,n/a
MCP_STATIC,TOOL,bhm_link_orphan_scan,bhm_link_orphan_scan,src/blackholememory/bhm_mcp.py,1645,n/a
MCP_STATIC,TOOL,bhm_project_map_compare,bhm_project_map_compare,src/blackholememory/bhm_mcp.py,1650,n/a
MCP_STATIC,TOOL,bhm_validation_trend_report,bhm_validation_trend_report,src/blackholememory/bhm_mcp.py,1655,n/a
MCP_STATIC,TOOL,bhm_entity_search,bhm_entity_search,src/blackholememory/bhm_mcp.py,1660,n/a
MCP_STATIC,TOOL,bhm_entity_link_memories,bhm_entity_link_memories,src/blackholememory/bhm_mcp.py,1665,n/a
MCP_STATIC,TOOL,bhm_alias_stats,bhm_alias_stats,src/blackholememory/bhm_mcp.py,1670,n/a
MCP_STATIC,TOOL,bhm_relation_prune_low_quality,bhm_relation_prune_low_quality,src/blackholememory/bhm_mcp.py,1675,n/a
MCP_STATIC,TOOL,bhm_project_similarity_report,bhm_project_similarity_report,src/blackholememory/bhm_mcp.py,1680,n/a
MCP_STATIC,TOOL,bhm_memory_changelog,bhm_memory_changelog,src/blackholememory/bhm_mcp.py,1685,n/a
MCP_STATIC,TOOL,bhm_review_queue_apply,bhm_review_queue_apply,src/blackholememory/bhm_mcp.py,1690,n/a
MCP_STATIC,TOOL,bhm_triage_queue_apply,bhm_triage_queue_apply,src/blackholememory/bhm_mcp.py,1712,n/a
MCP_STATIC,TOOL,bhm_artifact_batch_delete,bhm_artifact_batch_delete,src/blackholememory/bhm_mcp.py,1717,n/a
MCP_STATIC,TOOL,bhm_artifact_batch_relink,bhm_artifact_batch_relink,src/blackholememory/bhm_mcp.py,1722,n/a
MCP_STATIC,TOOL,bhm_artifact_batch_restore,bhm_artifact_batch_restore,src/blackholememory/bhm_mcp.py,1727,n/a
MCP_STATIC,TOOL,bhm_schema_validate_strict,bhm_schema_validate_strict,src/blackholememory/bhm_mcp.py,1732,n/a
MCP_STATIC,TOOL,bhm_integrity_repair_strict,bhm_integrity_repair_strict,src/blackholememory/bhm_mcp.py,1737,n/a
MCP_STATIC,TOOL,bhm_memory_normalize_metadata,bhm_memory_normalize_metadata,src/blackholememory/bhm_mcp.py,1742,n/a
MCP_STATIC,TOOL,bhm_admin_export,bhm_admin_export,src/blackholememory/bhm_mcp.py,1747,n/a
MCP_STATIC,TOOL,bhm_admin_import_preview,bhm_admin_import_preview,src/blackholememory/bhm_mcp.py,1752,n/a
MCP_STATIC,TOOL,bhm_admin_import_apply,bhm_admin_import_apply,src/blackholememory/bhm_mcp.py,1757,n/a
MCP_STATIC,TOOL,bhm_policy_profile_get,bhm_policy_profile_get,src/blackholememory/bhm_mcp.py,1762,n/a
MCP_STATIC,TOOL,bhm_policy_profile_set,bhm_policy_profile_set,src/blackholememory/bhm_mcp.py,1767,n/a
MCP_STATIC,TOOL,bhm_policy_enforce_memory,bhm_policy_enforce_memory,src/blackholememory/bhm_mcp.py,1772,n/a
MCP_STATIC,TOOL,bhm_overlap_report,bhm_overlap_report,src/blackholememory/bhm_mcp.py,1777,n/a
MCP_STATIC,TOOL,bhm_overlap_cleanup_apply,bhm_overlap_cleanup_apply,src/blackholememory/bhm_mcp.py,1782,n/a
MCP_STATIC,TOOL,bhm_policy_guard,bhm_policy_guard,src/blackholememory/bhm_mcp.py,1787,n/a
MCP_STATIC,TOOL,bhm_remember,bhm_remember,src/blackholememory/bhm_mcp.py,1792,n/a
MCP_STATIC,TOOL,bhm_profile,bhm_profile,src/blackholememory/bhm_mcp.py,1816,n/a
MCP_STATIC,TOOL,bhm_insights,bhm_insights,src/blackholememory/bhm_mcp.py,1821,n/a
MCP_STATIC,TOOL,bhm_lessons_create,bhm_lessons_create,src/blackholememory/bhm_mcp.py,1826,n/a
MCP_STATIC,TOOL,bhm_lessons_search,bhm_lessons_search,src/blackholememory/bhm_mcp.py,1846,n/a
MCP_STATIC,TOOL,bhm_observe,bhm_observe,src/blackholememory/bhm_mcp.py,1851,n/a
MCP_STATIC,TOOL,bhm_slot_list,bhm_slot_list,src/blackholememory/bhm_mcp.py,1873,n/a
MCP_STATIC,TOOL,bhm_slot_get,bhm_slot_get,src/blackholememory/bhm_mcp.py,1878,n/a
MCP_STATIC,TOOL,bhm_slot_set,bhm_slot_set,src/blackholememory/bhm_mcp.py,1883,n/a
MCP_STATIC,TOOL,bhm_slot_append,bhm_slot_append,src/blackholememory/bhm_mcp.py,1907,n/a
MCP_STATIC,TOOL,bhm_slot_replace,bhm_slot_replace,src/blackholememory/bhm_mcp.py,1912,n/a
MCP_STATIC,TOOL,bhm_slot_delete,bhm_slot_delete,src/blackholememory/bhm_mcp.py,1917,n/a
MCP_STATIC,TOOL,bhm_slot_reflect,bhm_slot_reflect,src/blackholememory/bhm_mcp.py,1922,n/a
MCP_STATIC,TOOL,bhm_index_repository,bhm_index_repository,src/blackholememory/bhm_mcp.py,2009,n/a
MCP_STATIC,TOOL,bhm_index_status,bhm_index_status,src/blackholememory/bhm_mcp.py,2014,n/a
MCP_STATIC,TOOL,bhm_list_projects,bhm_list_projects,src/blackholememory/bhm_mcp.py,2019,n/a
MCP_STATIC,TOOL,bhm_watch_repository,bhm_watch_repository,src/blackholememory/bhm_mcp.py,2024,n/a
MCP_STATIC,TOOL,bhm_search_graph,bhm_search_graph,src/blackholememory/bhm_mcp.py,2029,n/a
MCP_STATIC,TOOL,bhm_search_code,bhm_search_code,src/blackholememory/bhm_mcp.py,2034,n/a
MCP_STATIC,TOOL,bhm_get_code_snippet,bhm_get_code_snippet,src/blackholememory/bhm_mcp.py,2039,n/a
MCP_STATIC,TOOL,bhm_export_graph_artifact,bhm_export_graph_artifact,src/blackholememory/bhm_mcp.py,2044,n/a
MCP_STATIC,TOOL,bhm_verify_graph_artifact,bhm_verify_graph_artifact,src/blackholememory/bhm_mcp.py,2049,n/a
MCP_STATIC,TOOL,bhm_plan_graph_artifact_promotion,bhm_plan_graph_artifact_promotion,src/blackholememory/bhm_mcp.py,2054,n/a
MCP_STATIC,TOOL,bhm_query_graph,bhm_query_graph,src/blackholememory/bhm_mcp.py,2078,n/a
MCP_STATIC,TOOL,bhm_query_graph_dsl,bhm_query_graph_dsl,src/blackholememory/bhm_mcp.py,2083,n/a
MCP_STATIC,TOOL,bhm_get_graph_schema,bhm_get_graph_schema,src/blackholememory/bhm_mcp.py,2088,n/a
MCP_STATIC,TOOL,bhm_check_index_coverage,bhm_check_index_coverage,src/blackholememory/bhm_mcp.py,2093,n/a
MCP_STATIC,TOOL,bhm_get_architecture,bhm_get_architecture,src/blackholememory/bhm_mcp.py,2098,n/a
MCP_STATIC,TOOL,bhm_resolve_packages,bhm_resolve_packages,src/blackholememory/bhm_mcp.py,2103,n/a
MCP_STATIC,TOOL,bhm_dependency_provenance,bhm_dependency_provenance,src/blackholememory/bhm_mcp.py,2108,n/a
MCP_STATIC,TOOL,bhm_type_references,bhm_type_references,src/blackholememory/bhm_mcp.py,2113,n/a
MCP_STATIC,TOOL,bhm_bicep_module_resolution,bhm_bicep_module_resolution,src/blackholememory/bhm_mcp.py,2118,n/a
MCP_STATIC,TOOL,bhm_trace_path,bhm_trace_path,src/blackholememory/bhm_mcp.py,2123,n/a
MCP_STATIC,TOOL,bhm_trace_graph,bhm_trace_graph,src/blackholememory/bhm_mcp.py,2128,n/a
MCP_STATIC,TOOL,bhm_cross_repo_links,bhm_cross_repo_links,src/blackholememory/bhm_mcp.py,2133,n/a
MCP_STATIC,TOOL,bhm_change_impact,bhm_change_impact,src/blackholememory/bhm_mcp.py,2138,n/a
MCP_STATIC,TOOL,bhm_change_impact_preview,bhm_change_impact_preview,src/blackholememory/bhm_mcp.py,2143,n/a
REST/WS,GET,/,index,src/blackholememory/app.py,11141,default
REST/WS,GET,/favicon.ico,favicon_ico,src/blackholememory/app.py,11153,default
REST/WS,GET,/favicon.svg,favicon_svg,src/blackholememory/app.py,11158,default
REST/WS,GET,/static/redoc.standalone.js,redoc_bundle,src/blackholememory/app.py,11163,default
REST/WS,GET,/static/3d-force-graph.min.js,force_graph_bundle,src/blackholememory/app.py,11168,default
REST/WS,GET,/static/three.module.min.js,three_module_bundle,src/blackholememory/app.py,11173,default
REST/WS,GET,/static/three.core.min.js,three_core_bundle,src/blackholememory/app.py,11178,default
REST/WS,GET,/redoc,local_redoc,src/blackholememory/app.py,11183,default
REST/WS,GET,/health/live,health_live,src/blackholememory/app.py,11209,default
REST/WS,GET,/health/dependencies,health_dependencies,src/blackholememory/app.py,11214,default
REST/WS,GET,/health/ready,health_ready_endpoint,src/blackholememory/app.py,11246,default
REST/WS,GET,/bhm/health,bhm_health,src/blackholememory/app.py,11253,default
REST/WS,GET,/bhm/infra/boot-report,bhm_infra_boot_report,src/blackholememory/app.py,11258,default
REST/WS,GET,/bhm/ui/boot-report,bhm_ui_boot_report,src/blackholememory/app.py,11263,default
REST/WS,GET,/bhm/llm/capabilities,bhm_llm_capabilities,src/blackholememory/app.py,11300,default
REST/WS,POST,/bhm/llm/learning/review,bhm_llm_learning_review,src/blackholememory/app.py,11519,default
REST/WS,GET,/bhm/llm/learning,bhm_llm_learning_status,src/blackholememory/app.py,11557,default
REST/WS,POST,/bhm/llm/learning/curate,bhm_llm_learning_curate,src/blackholememory/app.py,11570,default
REST/WS,POST,/bhm/llm/candidates/plan,bhm_llm_candidate_plan,src/blackholememory/app.py,11587,default
REST/WS,POST,/bhm/llm/policy/decide,bhm_llm_delegation_decide,src/blackholememory/app.py,11609,default
REST/WS,POST,/bhm/llm/memory-foundry/preview,bhm_llm_memory_foundry_preview,src/blackholememory/app.py,11632,default
REST/WS,POST,/bhm/llm/retrieval-lab/preview,bhm_llm_retrieval_lab_preview,src/blackholememory/app.py,11677,default
REST/WS,POST,/bhm/llm/repository-intelligence/preview,bhm_llm_repository_intelligence_preview,src/blackholememory/app.py,11721,default
REST/WS,POST,/bhm/code-graph/query,bhm_code_graph_query,src/blackholememory/app.py,11780,false
REST/WS,POST,/bhm/code-graph/explain,bhm_code_graph_explain,src/blackholememory/app.py,11787,false
REST/WS,POST,/bhm/code-tools,bhm_public_code_tools,src/blackholememory/app.py,12003,false
REST/WS,POST,/bhm/conventions/preview,bhm_conventions_preview,src/blackholememory/app.py,13170,false
REST/WS,POST,/bhm/ui/code-tools,bhm_ui_code_tools,src/blackholememory/app.py,13177,false
REST/WS,POST,/bhm/change-impact/preview,bhm_change_impact_preview,src/blackholememory/app.py,13195,false
REST/WS,POST,/bhm/context/unified/compile,bhm_unified_context_compile,src/blackholememory/app.py,13261,false
REST/WS,POST,/bhm/session-capture/preview,bhm_session_capture_preview,src/blackholememory/app.py,13301,false
REST/WS,POST,/bhm/memory-graph/query,bhm_memory_graph_query,src/blackholememory/app.py,13339,false
REST/WS,POST,/bhm/memory-graph/explain,bhm_memory_graph_explain,src/blackholememory/app.py,13361,false
REST/WS,POST,/bhm/task-graph/query,bhm_task_graph_query,src/blackholememory/app.py,13383,false
REST/WS,POST,/bhm/task-graph/explain,bhm_task_graph_explain,src/blackholememory/app.py,13403,false
REST/WS,POST,/bhm/llm/code-fabric/plan,bhm_llm_code_fabric_plan,src/blackholememory/app.py,13423,false
REST/WS,POST,/bhm/factories/preview,bhm_factories_preview,src/blackholememory/app.py,13446,false
REST/WS,POST,/bhm/mcp/unified-contract/preview,bhm_unified_mcp_contract_preview,src/blackholememory/app.py,13465,false
REST/WS,POST,/bhm/capability-router/preview,bhm_capability_router_preview,src/blackholememory/app.py,13482,false
REST/WS,POST,/bhm/human-ui/preview,bhm_human_ui_preview,src/blackholememory/app.py,13508,false
REST/WS,POST,/bhm/migration/preview,bhm_migration_preview,src/blackholememory/app.py,13532,false
REST/WS,POST,/bhm/security/trust-boundary/preview,bhm_security_trust_boundary_preview,src/blackholememory/app.py,13554,false
REST/WS,POST,/bhm/llm/qa-incident/preview,bhm_llm_qa_incident_preview,src/blackholememory/app.py,13583,default
REST/WS,POST,/bhm/llm/documentation-factory/preview,bhm_llm_documentation_factory_preview,src/blackholememory/app.py,13604,default
REST/WS,POST,/bhm/llm/night-shift/preview,bhm_llm_night_shift_preview,src/blackholememory/app.py,13626,default
REST/WS,POST,/bhm/llm/model-router/decide,bhm_llm_model_router_decide,src/blackholememory/app.py,13647,default
REST/WS,GET,/bhm/llm/model-router,bhm_llm_model_router_snapshot,src/blackholememory/app.py,13667,default
REST/WS,POST,/bhm/llm/cache/preview,bhm_llm_cache_preview,src/blackholememory/app.py,13674,default
REST/WS,GET,/bhm/llm/cache,bhm_llm_cache_status,src/blackholememory/app.py,13711,default
REST/WS,POST,/bhm/llm/jobs,bhm_llm_submit_job,src/blackholememory/app.py,13726,default
REST/WS,GET,/bhm/llm/jobs/{job_id},bhm_llm_job_status,src/blackholememory/app.py,13837,default
REST/WS,GET,/bhm/llm/jobs/{job_id}/result,bhm_llm_job_result,src/blackholememory/app.py,13852,default
REST/WS,POST,/bhm/llm/jobs/{job_id}/cancel,bhm_llm_cancel_job,src/blackholememory/app.py,13920,default
REST/WS,GET,/bhm/telemetry/usage,bhm_usage_telemetry,src/blackholememory/app.py,13936,default
REST/WS,GET,/bhm/telemetry/retrieval,bhm_retrieval_telemetry,src/blackholememory/app.py,13943,default
REST/WS,GET,/bhm/telemetry/llm,bhm_llm_telemetry,src/blackholememory/app.py,13950,default
REST/WS,GET,/bhm/telemetry/feedback-tuning,bhm_feedback_tuning,src/blackholememory/app.py,13957,default
REST/WS,GET,/bhm/mcp/http/status,bhm_mcp_http_status,src/blackholememory/app.py,13975,false
REST/WS,GET,/bhm/telemetry/mcp-panel,bhm_mcp_panel,src/blackholememory/app.py,13982,default
REST/WS,GET,/bhm/mcp/repair/preview,bhm_mcp_repair_preview,src/blackholememory/app.py,14016,default
REST/WS,GET,/bhm/mcp/repair/reprobe,bhm_mcp_repair_reprobe,src/blackholememory/app.py,14026,default
REST/WS,POST,/bhm/mcp/repair/reconnect,bhm_mcp_repair_reconnect,src/blackholememory/app.py,14036,default
REST/WS,POST,/bhm/mcp/repair/rollback,bhm_mcp_repair_rollback,src/blackholememory/app.py,14054,default
REST/WS,GET,/bhm/telemetry/surface-report,bhm_surface_report,src/blackholememory/app.py,14071,default
REST/WS,GET,/bhm/telemetry/qdrant-catalog,bhm_qdrant_catalog,src/blackholememory/app.py,14084,default
REST/WS,GET,/health/cutover,health_cutover,src/blackholememory/app.py,14095,default
REST/WS,GET,/bhm/health/slo,bhm_health_slo,src/blackholememory/app.py,14100,default
REST/WS,GET,/graph/status,graph_status,src/blackholememory/app.py,14123,default
REST/WS,GET,/bhm/graph,bhm_graph,src/blackholememory/app.py,14129,default
REST/WS,GET,/bhm/galaxy/data,bhm_galaxy_data,src/blackholememory/app.py,14151,default
REST/WS,POST,/bhm/ui/session/mint,bhm_ui_session_mint,src/blackholememory/app.py,14161,default
REST/WS,GET,/bhm/ui/session/bootstrap,bhm_ui_session_bootstrap,src/blackholememory/app.py,14178,default
REST/WS,POST,/bhm/ui/session/exchange,bhm_ui_session_exchange,src/blackholememory/app.py,14224,default
REST/WS,POST,/bhm/ui/session/renew,bhm_ui_session_renew,src/blackholememory/app.py,14259,default
REST/WS,GET,/bhm/ui/session/status,bhm_ui_session_status,src/blackholememory/app.py,14297,default
REST/WS,GET,/bhm/galaxy,bhm_galaxy_view,src/blackholememory/app.py,14311,default
REST/WS,WEBSOCKET,/bhm/ws,bhm_memory_pulse_ws,src/blackholememory/app.py,14323,default
REST/WS,POST,/bhm/infra/restart,bhm_infra_restart,src/blackholememory/app.py,14368,default
REST/WS,POST,/mem0/search,mem0_search,src/blackholememory/app.py,14378,default
REST/WS,GET,/bhm/memory,bhm_memory_get,src/blackholememory/app.py,14421,default
REST/WS,GET,/bhm/memories,bhm_memories_list,src/blackholememory/app.py,14429,default
REST/WS,POST,/bhm/memory/update,bhm_memory_update,src/blackholememory/app.py,14468,default
REST/WS,POST,/bhm/memory/archive,bhm_memory_archive,src/blackholememory/app.py,14474,default
REST/WS,POST,/bhm/forget/preview,bhm_forget_preview,src/blackholememory/app.py,14480,default
REST/WS,POST,/bhm/forget/apply,bhm_forget_apply,src/blackholememory/app.py,14485,default
REST/WS,POST,/bhm/search/advanced,bhm_search_advanced,src/blackholememory/app.py,14490,default
REST/WS,POST,/bhm/search,bhm_search,src/blackholememory/app.py,14541,default
REST/WS,POST,/bhm/context/compile,bhm_context_compile,src/blackholememory/app.py,14624,default
REST/WS,POST,/bhm/retrieval/explain,bhm_explain_retrieval,src/blackholememory/app.py,14747,default
REST/WS,POST,/bhm/memory/used,bhm_memory_used,src/blackholememory/app.py,14806,default
REST/WS,POST,/bhm/recent-activity,bhm_recent_activity,src/blackholememory/app.py,14861,default
REST/WS,POST,/bhm/memory/upsert,bhm_memory_upsert,src/blackholememory/app.py,14875,default
REST/WS,POST,/bhm/crystallize,bhm_crystallize,src/blackholememory/app.py,14887,default
REST/WS,POST,/bhm/hooks/compact,bhm_hook_compact,src/blackholememory/app.py,14893,default
REST/WS,POST,/bhm/hooks/idle,bhm_hook_idle,src/blackholememory/app.py,14903,default
REST/WS,GET,/bhm/hooks/queue/status,bhm_hook_queue_status,src/blackholememory/app.py,14913,default
REST/WS,GET,/bhm/hooks/jobs/{job_id},bhm_hook_job_status,src/blackholememory/app.py,14932,default
REST/WS,POST,/bhm/synthesis/fact-crystal,bhm_synthesis_fact_crystal,src/blackholememory/app.py,14940,default
REST/WS,POST,/bhm/checkpoint,bhm_checkpoint_create,src/blackholememory/app.py,14973,default
REST/WS,GET,/bhm/checkpoints,bhm_checkpoint_list,src/blackholememory/app.py,14979,default
REST/WS,GET,/bhm/checkpoint/latest,bhm_checkpoint_get_latest,src/blackholememory/app.py,14995,default
REST/WS,GET,/bhm/project-map,bhm_project_map_get,src/blackholememory/app.py,15001,default
REST/WS,GET,/bhm/projects,bhm_projects,src/blackholememory/app.py,15007,default
REST/WS,GET,/bhm/project/resolve,bhm_project_resolve,src/blackholememory/app.py,15020,default
REST/WS,GET,/bhm/project/retirement-preview,bhm_project_retirement_preview,src/blackholememory/app.py,15026,default
REST/WS,POST,/bhm/project/retirement/apply,bhm_project_retirement_apply,src/blackholememory/app.py,15038,default
REST/WS,POST,/bhm/project-map,bhm_project_map_upsert,src/blackholememory/app.py,15060,default
REST/WS,POST,/bhm/memory/merge,bhm_memory_merge,src/blackholememory/app.py,15066,default
REST/WS,POST,/bhm/memory/detect-duplicates,bhm_memory_detect_duplicates,src/blackholememory/app.py,15077,default
REST/WS,POST,/bhm/memory/detect-conflicts,bhm_memory_detect_conflicts,src/blackholememory/app.py,15083,default
REST/WS,POST,/bhm/memory/lint,bhm_memory_lint,src/blackholememory/app.py,15089,default
REST/WS,DELETE,/bhm/memory,bhm_memory_delete,src/blackholememory/app.py,15094,default
REST/WS,DELETE,/bhm/memory/hard,bhm_memory_delete_hard,src/blackholememory/app.py,15100,default
REST/WS,POST,/bhm/memories/batch-archive,bhm_memories_batch_archive,src/blackholememory/app.py,15106,default
REST/WS,POST,/bhm/memories/batch-delete,bhm_memories_batch_delete,src/blackholememory/app.py,15111,default
REST/WS,POST,/bhm/memories/batch-link,bhm_memories_batch_link,src/blackholememory/app.py,15116,default
REST/WS,POST,/bhm/memories/batch-unlink,bhm_memories_batch_unlink,src/blackholememory/app.py,15121,default
REST/WS,GET,/bhm/memories/by-concept,bhm_memories_by_concept,src/blackholememory/app.py,15126,default
REST/WS,GET,/bhm/memories/by-type,bhm_memories_by_type,src/blackholememory/app.py,15150,default
REST/WS,POST,/bhm/memory/confidence,bhm_memory_set_confidence,src/blackholememory/app.py,15173,default
REST/WS,POST,/bhm/memory/pin,bhm_memory_pin,src/blackholememory/app.py,15179,default
REST/WS,POST,/bhm/memory/vote-quality,bhm_memory_vote_quality,src/blackholememory/app.py,15185,default
REST/WS,GET,/bhm/memories/pinned,bhm_memories_pinned,src/blackholememory/app.py,15191,default
REST/WS,GET,/bhm/memories/archived,bhm_memories_archived,src/blackholememory/app.py,15206,default
REST/WS,POST,/bhm/adr,bhm_adr_create,src/blackholememory/app.py,15217,default
REST/WS,GET,/bhm/adrs,bhm_adr_list,src/blackholememory/app.py,15223,default
